slug,type,domain,occurrence_or_deadline_ddmmyyyy,status,error
crint-lka-gbr-2026-02-03-most-sixes-lka,1,sports,03/02/2026,ok,
crint-lka-gbr-2026-02-03-team-top-batter-lka,1,sports,03/02/2026,ok,
crint-lka-gbr-2026-02-03-team-top-batter-draw,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-most-sixes-npl,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-toss-match-double-are,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-toss-match-double-draw,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-team-top-batter-npl,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-team-top-batter-are,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-team-top-batter-draw,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-most-sixes-are,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-toss-match-double-npl,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-completed-match,1,sports,03/02/2026,ok,
crint-npl-are-2026-02-03-most-sixes-draw,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-most-sixes-zwe,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-most-sixes-nld,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-toss-match-double-nld,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-team-top-batter-nld,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-toss-match-double-zwe,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-completed-match,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-team-top-batter-draw,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-team-top-batter-zwe,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-most-sixes-draw,1,sports,03/02/2026,ok,
crint-nld-zwe-2026-02-03-toss-match-double-draw,1,sports,03/02/2026,ok,
cru19wc-aus19-eng19-2026-02-03-team-top-batter-draw,1,sports,03/02/2026,ok,
cru19wc-aus19-eng19-2026-02-03-team-top-batter-aus19,1,sports,03/02/2026,ok,
cru19wc-aus19-eng19-2026-02-03-completed-match,1,sports,03/02/2026,ok,
cru19wc-aus19-eng19-2026-02-03-team-top-batter-eng19,1,sports,03/02/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-texas,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-marylanddc,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-afc-west,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-east,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-california,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-ohio,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-florida,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-new-yorknew-jersey,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-pennsylvania,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-afc-south,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-south,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-north,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-be-from-any-other-state,2,sports,31/05/2026,ok,
will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-afc-north,2,sports,31/05/2026,ok,
crwncl-sas-vicw-2026-02-02-team-top-batter-sas,1,sports,02/02/2026,ok,
crwncl-sas-vicw-2026-02-02-team-top-batter-draw,1,sports,02/02/2026,ok,
crwncl-sas-vicw-2026-02-02-team-top-batter-vicw,1,sports,02/02/2026,ok,
crwncl-sas-vicw-2026-02-02-completed-match,1,sports,02/02/2026,ok,
crwncl-nswb-qf-2026-02-02-completed-match,1,sports,02/02/2026,ok,
crwncl-nswb-qf-2026-02-02-team-top-batter-qf,1,sports,02/02/2026,ok,
crwncl-nswb-qf-2026-02-02-team-top-batter-draw,1,sports,02/02/2026,ok,
crwncl-nswb-qf-2026-02-02-team-top-batter-nswb,1,sports,02/02/2026,ok,
tpg-quarterly-earnings-gaap-eps-02-09-2026-0pt68,2,finance,17/02/2026,ok,
crint-can-ita-2026-02-02-most-sixes-can,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-toss-match-double-draw,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-toss-match-double-can,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-most-sixes-draw,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-toss-match-double-ita,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-most-sixes-ita,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-team-top-batter-can,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-team-top-batter-ita,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-completed-match,1,sports,02/02/2026,ok,
crint-can-ita-2026-02-02-team-top-batter-draw,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-most-sixes-draw,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-toss-match-double-ind,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-toss-match-double-draw,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-most-sixes-ind,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-toss-match-double-usa,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-team-top-batter-draw,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-team-top-batter-usa,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-completed-match,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-most-sixes-usa,1,sports,02/02/2026,ok,
crint-usa-ind-2026-02-02-team-top-batter-ind,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-most-sixes-afg,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-toss-match-double-afg,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-most-sixes-sco,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-completed-match,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-toss-match-double-sco,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-team-top-batter-afg,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-most-sixes-draw,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-toss-match-double-draw,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-team-top-batter-sco,1,sports,02/02/2026,ok,
crint-afg-sco-2026-02-02-team-top-batter-draw,1,sports,02/02/2026,ok,
will-bitcoin-dip-to-68k-february-2-8,,,,error,invalid_response
will-ethereum-reach-2300-february-2-8,,,,error,invalid_response
will-solana-dip-to-90-february-2-8,,,,error,invalid_response
will-xrp-dip-to-1pt3-february-2-8,,,,error,invalid_response
will-ethereum-dip-to-2100-february-2-8,,,,error,invalid_response
will-bitcoin-reach-78k-february-2-8,,,,error,invalid_response
will-ethereum-dip-to-2000-february-2-8,,,,error,invalid_response
will-bitcoin-dip-to-70k-february-2-8,,,,error,invalid_response
will-xrp-dip-to-1pt4-february-2-8,,,,error,invalid_response
will-bitcoin-dip-to-74k-february-2-8,,,,error,invalid_response
will-bitcoin-dip-to-72k-february-2-8,,,,error,invalid_response
will-aaron-glenn-be-the-next-coach-fired,2,sports,09/02/2026,ok,
will-dan-quinn-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-todd-bowles-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-sean-mcdermott-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-andy-reid-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-kevin-stefanski-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-mike-mcdaniel-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-mike-kafka-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-zac-taylor-be-the-next-coach-fired-353,2,sports,09/02/2026,ok,
will-jim-harbaugh-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-john-harbaugh-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-kevin-stefanski-be-the-next-coach-fired-883,2,sports,09/02/2026,ok,
will-mike-mccoy-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-matt-lafleur-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-nick-sirianni-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-dan-campbell-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-fabiano-caruana-win-the-20252026-speed-chess-championship,2,sports,30/04/2026,ok,
will-sean-payton-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-praggnanandhaa-r-win-the-20252026-speed-chess-championship,2,sports,30/04/2026,ok,
will-brian-daboll-be-the-next-coach-fired-964,2,sports,09/02/2026,ok,
will-sean-mcdermott-be-the-next-coach-fired-644,2,sports,09/02/2026,ok,
will-pete-carroll-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-dave-canales-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-anish-giri-win-the-20252026-speed-chess-championship,2,sports,30/04/2026,ok,
will-mike-macdonald-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-kevin-stefanski-be-the-next-coach-fired-471,2,sports,09/02/2026,ok,
will-mike-tomlin-be-the-next-coach-fired,2,sports,09/02/2026,ok,
will-kellen-moore-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-brian-schottenheimer-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-sean-mcvay-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-shane-steichen-be-the-next-coach-fired-724,2,sports,09/02/2026,ok,
will-raheem-morris-be-the-next-coach-fired-986,2,sports,09/02/2026,ok,
will-dave-canales-be-the-next-coach-fired,2,sports,09/02/2026,ok,
will-mike-vrabel-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-mike-mcdaniel-be-the-next-coach-fired-472,2,sports,09/02/2026,ok,
will-aaron-glenn-be-the-next-nfl-head-coach-fired,2,sports,09/02/2026,ok,
will-denver-face-green-bay-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-chicago-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-buffalo-face-san-francisco-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-chicago-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-san-francisco-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-green-bay-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-green-bay-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-jacksonville-face-green-bay-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-chicago-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-chicago-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-jacksonville-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-jacksonville-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-san-francisco-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-jacksonville-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-buffalo-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-buffalo-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-san-francisco-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-denver-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-buffalo-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-jacksonville-face-seattle-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-chicago-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-houston-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-green-bay-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-carolina-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-new-england-face-los-angeles-r-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-pittsburgh-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
will-los-angeles-c-face-philadelphia-in-super-bowl-lx,2,sports,08/02/2026,ok,
rutopft-pau-tou-2026-02-01-tou,1,sports,01/02/2026,ok,
rutopft-pau-tou-2026-02-01-draw,1,sports,01/02/2026,ok,
rutopft-pau-tou-2026-02-01-pau,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-team-top-batter-dcw,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-completed-match,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-toss-match-double-dcw,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-most-sixes-draw,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-most-sixes-upww,1,sports,01/02/2026,ok,
crwpl20-dcw-upww-2026-02-01-team-top-batter-upww,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-toss-match-double-gbr,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-toss-match-double-draw,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-most-sixes-gbr,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-most-sixes-draw,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-team-top-batter-lka,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-toss-match-double-lka,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-most-sixes-lka,1,sports,01/02/2026,ok,
crint-lka-gbr-2026-02-01-completed-match,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-team-top-batter-zaf,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-most-sixes-wst,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-team-top-batter-wst,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-most-sixes-draw,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-toss-match-double-draw,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-toss-match-double-zaf,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
crint-zaf-wst-2026-02-01-most-sixes-zaf,1,sports,01/02/2026,ok,
will-the-jacksonville-jaguars-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-houston-texans-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-detroit-lions-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-cleveland-browns-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-atlanta-falcons-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-cincinnati-bengals-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-tennessee-titans-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-carolina-panthers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-baltimore-ravens-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-kansas-city-chiefs-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-washington-commanders-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-indianapolis-colts-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-denver-broncos-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-green-bay-packers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-new-york-giants-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-dallas-cowboys-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-minnesota-vikings-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-los-angeles-rams-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-tampa-bay-buccaneers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-chicago-bears-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-miami-dolphins-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-las-vegas-raiders-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-san-francisco-49ers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-los-angeles-chargers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-new-york-jets-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-buffalo-bills-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-new-orleans-saints-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-arizona-cardinals-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-pittsburgh-steelers-win-super-bowl-2026,2,sports,31/12/2026,ok,
will-the-philadelphia-eagles-win-super-bowl-2026,2,sports,31/12/2026,ok,
crint-pak-aus-2026-02-01-most-sixes-aus,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-most-sixes-draw,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-most-sixes-pak,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-toss-match-double-pak,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-team-top-batter-pak,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-toss-match-double-aus,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-toss-match-double-draw,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-team-top-batter-aus,1,sports,01/02/2026,ok,
crint-pak-aus-2026-02-01-completed-match,1,sports,01/02/2026,ok,
cru19wc-ind19-pak19-2026-02-01-team-top-batter-ind19,1,sports,01/02/2026,ok,
cru19wc-ind19-pak19-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
cru19wc-ind19-pak19-2026-02-01-completed-match,1,sports,01/02/2026,ok,
cru19wc-ind19-pak19-2026-02-01-team-top-batter-pak19,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-toss-match-double-draw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-team-top-batter-scow,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-most-sixes-scow,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-team-top-batter-draw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-toss-match-double-usaw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-most-sixes-usaw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-most-sixes-draw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-team-top-batter-usaw,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-completed-match,1,sports,01/02/2026,ok,
crwt20wcgq-scow-usaw-2026-02-01-toss-match-double-scow,1,sports,01/02/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-completed-match,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-team-top-batter-irew,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-team-top-batter-nedw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-most-sixes-bdw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-toss-match-double-nedw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-team-top-batter-thaw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-team-top-batter-bdw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-toss-match-double-draw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-toss-match-double-draw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-most-sixes-nedw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-team-top-batter-draw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-most-sixes-thaw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-completed-match,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-toss-match-double-bdw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-toss-match-double-thaw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-toss-match-double-irew,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-most-sixes-draw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-most-sixes-draw,1,sports,31/01/2026,ok,
crwt20wcgq-bdw-nedw-2026-01-31-team-top-batter-draw,1,sports,31/01/2026,ok,
crwt20wcgq-irew-thaw-2026-01-31-most-sixes-irew,1,sports,31/01/2026,ok,
will-ninjas-in-pyjamas-win-krakow-2026,2,sports,28/02/2026,ok,
will-fut-esports-win-krakow-2026,2,sports,28/02/2026,ok,
will-ai-or-artificial-intelligence-be-said-during-the-first-episode-of-the-joe-rogan-experience-this-week-february-8,2,misc,08/02/2026,ok,
will-b8-win-krakow-2026,2,sports,28/02/2026,ok,
will-deepfake-be-said-during-the-first-episode-of-the-joe-rogan-experience-this-week-february-8,2,misc,08/02/2026,ok,
